allocation_id,candidate_id,seat_id,exam_session_id,distance_from_preference_km
8748,8748,21012,1,0.0
8749,8749,7345,1,0.0
8750,8750,302,1,0.0
8751,8751,28093,1,0.0
8752,8752,12492,1,0.0
8753,8753,16397,1,0.0
8754,8754,8573,1,0.0
8755,8755,26702,1,0.0
8756,8756,3602,1,0.0
8757,8757,33324,1,0.0
8758,8758,10551,1,0.0
8759,8759,30453,1,0.0
8760,8760,18335,1,0.0
8761,8761,12940,1,0.0
8762,8762,15082,1,0.0
8763,8763,23287,1,0.0
8764,8764,97,1,0.0
8765,8765,1545,1,0.0
8766,8766,8267,1,0.0
8767,8767,18698,1,0.0
8768,8768,32314,1,0.0
8769,8769,7367,1,0.0
8770,8770,16234,1,0.0
8771,8771,11848,1,0.0
8772,8772,4859,1,0.0
8773,8773,13854,1,0.0
8774,8774,30108,1,0.0
8775,8775,28917,1,0.0
8776,8776,10780,1,0.0
8777,8777,6797,1,0.0
8778,8778,26055,1,0.0
8779,8779,31770,1,0.0
8780,8780,14997,1,0.0
8781,8781,21585,1,0.0
8782,8782,11791,1,0.0
8783,8783,10481,1,0.0
8784,8784,24820,1,0.0
8785,8785,23707,1,0.0
8786,8786,30447,1,0.0
8787,8787,22517,1,0.0
8788,8788,17122,1,0.0
8789,8789,13963,1,0.0
8790,8790,3047,1,0.0
8791,8791,12667,1,0.0
8792,8792,32054,1,0.0
8793,8793,14826,1,0.0
8794,8794,6429,1,0.0
8795,8795,22291,1,0.0
8796,8796,30896,1,0.0
8797,8797,26644,1,0.0
8798,8798,27119,1,0.0
8799,8799,14587,1,0.0
8800,8800,14684,1,0.0
8801,8801,8150,1,0.0
8802,8802,30563,1,0.0
8803,8803,16059,1,0.0
8804,8804,4612,1,0.0
8805,8805,10086,1,0.0
8806,8806,5187,1,0.0
8807,8807,7356,1,0.0
8808,8808,866,1,0.0
8809,8809,6024,1,0.0
8810,8810,30076,1,0.0
8811,8811,260,1,0.0
8812,8812,17408,1,0.0
8813,8813,9167,1,0.0
8814,8814,15000,1,0.0
8815,8815,15838,1,0.0
8816,8816,19278,1,0.0
8817,8817,29809,1,0.0
8818,8818,14932,1,0.0
8819,8819,27941,1,0.0
8820,8820,24893,1,0.0
8821,8821,13084,1,0.0
8822,8822,28530,1,0.0
8823,8823,6135,1,0.0
8824,8824,32104,1,0.0
8825,8825,6054,1,0.0
8826,8826,16383,1,0.0
8827,8827,6184,1,0.0
8828,8828,11646,1,0.0
8829,8829,4917,1,0.0
8830,8830,7171,1,0.0
8831,8831,15428,1,0.0
8832,8832,2073,1,0.0
8833,8833,16182,1,0.0
8834,8834,8381,1,0.0
8835,8835,14121,1,0.0
8836,8836,32385,1,0.0
8837,8837,22121,1,0.0
8838,8838,6935,1,0.0
8839,8839,15393,1,0.0
8840,8840,964,1,0.0
8841,8841,2616,1,0.0
8842,8842,30905,1,0.0
8843,8843,7187,1,0.0
8844,8844,16088,1,0.0
8845,8845,31593,1,0.0
8846,8846,10144,1,0.0
8847,8847,26727,1,0.0
8848,8848,15631,1,0.0
8849,8849,25978,1,0.0
8850,8850,21903,1,0.0
8851,8851,23806,1,0.0
8852,8852,203,1,0.0
8853,8853,20535,1,0.0
8854,8854,25159,1,0.0
8855,8855,31231,1,0.0
8856,8856,3604,1,0.0
8857,8857,14950,1,0.0
8858,8858,3888,1,0.0
8859,8859,27041,1,0.0
8860,8860,23388,1,0.0
8861,8861,28063,1,0.0
8862,8862,19078,1,0.0
8863,8863,29833,1,0.0
8864,8864,1479,1,0.0
8865,8865,27963,1,0.0
8866,8866,14736,1,0.0
8867,8867,21907,1,0.0
8868,8868,13460,1,0.0
8869,8869,16310,1,0.0
8870,8870,18325,1,0.0
8871,8871,29901,1,0.0
8872,8872,30622,1,0.0
8873,8873,25862,1,0.0
8874,8874,1076,1,0.0
8875,8875,30083,1,0.0
8876,8876,18343,1,0.0
8877,8877,1947,1,0.0
8878,8878,29113,1,0.0
8879,8879,13995,1,0.0
8880,8880,5889,1,0.0
8881,8881,28487,1,0.0
8882,8882,15514,1,0.0
8883,8883,27380,1,0.0
8884,8884,29816,1,0.0
8885,8885,10082,1,0.0
8886,8886,18068,1,0.0
8887,8887,11131,1,0.0
8888,8888,23374,1,0.0
8889,8889,29176,1,0.0
8890,8890,22226,1,0.0
8891,8891,24297,1,0.0
8892,8892,19368,1,0.0
8893,8893,1119,1,0.0
8894,8894,28267,1,0.0
8895,8895,9659,1,0.0
8896,8896,24588,1,0.0
8897,8897,8888,1,0.0
8898,8898,20222,1,0.0
8899,8899,15824,1,0.0
8900,8900,21618,1,0.0
8901,8901,32324,1,0.0
8902,8902,17210,1,0.0
8903,8903,26780,1,0.0
8904,8904,20470,1,0.0
8905,8905,3484,1,0.0
8906,8906,6810,1,0.0
8907,8907,18055,1,0.0
8908,8908,22817,1,0.0
8909,8909,27937,1,0.0
8910,8910,7390,1,0.0
8911,8911,606,1,0.0
8912,8912,1714,1,0.0
8913,8913,4973,1,0.0
8914,8914,19753,1,0.0
8915,8915,28071,1,0.0
8916,8916,2756,1,0.0
8917,8917,10254,1,0.0
8918,8918,14321,1,0.0
8919,8919,21451,1,0.0
8920,8920,19255,1,0.0
8921,8921,30159,1,0.0
8922,8922,28327,1,0.0
8923,8923,13520,1,0.0
8924,8924,15493,1,0.0
8925,8925,27815,1,0.0
8926,8926,24189,1,0.0
8927,8927,31644,1,0.0
8928,8928,4363,1,0.0
8929,8929,3395,1,0.0
8930,8930,7426,1,0.0
8931,8931,6112,1,0.0
8932,8932,5002,1,0.0
8933,8933,8821,1,0.0
8934,8934,14661,1,0.0
8935,8935,18558,1,0.0
8936,8936,22770,1,0.0
8937,8937,29683,1,0.0
8938,8938,5966,1,0.0
8939,8939,10526,1,0.0
8940,8940,15216,1,0.0
8941,8941,12966,1,0.0
8942,8942,28733,1,0.0
8943,8943,9538,1,0.0
8944,8944,26323,1,0.0
8945,8945,13804,1,0.0
8946,8946,10150,1,0.0
8947,8947,12570,1,0.0
8948,8948,3978,1,0.0
8949,8949,7324,1,0.0
8950,8950,15556,1,0.0
8951,8951,5703,1,0.0
8952,8952,12874,1,0.0
8953,8953,19656,1,0.0
8954,8954,953,1,0.0
8955,8955,32354,1,0.0
8956,8956,8611,1,0.0
8957,8957,6771,1,0.0
8958,8958,538,1,0.0
8959,8959,242,1,0.0
8960,8960,5609,1,0.0
8961,8961,26991,1,0.0
8962,8962,17235,1,0.0
8963,8963,29694,1,0.0
8964,8964,23372,1,0.0
8965,8965,18877,1,0.0
8966,8966,18878,1,0.0
8967,8967,948,1,0.0
8968,8968,20497,1,0.0
8969,8969,6324,1,0.0
8970,8970,18322,1,0.0
8971,8971,14961,1,0.0
8972,8972,7954,1,0.0
8973,8973,21755,1,0.0
8974,8974,2424,1,0.0
8975,8975,25462,1,0.0
8976,8976,20951,1,0.0
8977,8977,23646,1,0.0
8978,8978,641,1,0.0
8979,8979,33235,1,0.0
8980,8980,13603,1,0.0
8981,8981,26846,1,0.0
8982,8982,8137,1,0.0
8983,8983,20251,1,0.0
8984,8984,2392,1,0.0
8985,8985,20927,1,0.0
8986,8986,9651,1,0.0
8987,8987,14916,1,0.0
8988,8988,4827,1,0.0
8989,8989,2226,1,0.0
8990,8990,17096,1,0.0
8991,8991,6706,1,0.0
8992,8992,10479,1,0.0
8993,8993,3094,1,0.0
8994,8994,27055,1,0.0
8995,8995,10579,1,0.0
8996,8996,5000,1,0.0
8997,8997,24956,1,0.0
8998,8998,10059,1,0.0
8999,8999,28894,1,0.0
9000,9000,1568,1,0.0
9001,9001,26953,1,0.0
9002,9002,6160,1,0.0
9003,9003,10527,1,0.0
9004,9004,31933,1,0.0
9005,9005,6182,1,0.0
9006,9006,1787,1,0.0
9007,9007,29502,1,0.0
9008,9008,3783,1,0.0
9009,9009,5797,1,0.0
9010,9010,24640,1,0.0
9011,9011,7054,1,0.0
9012,9012,17955,1,0.0
9013,9013,30850,1,0.0
9014,9014,32211,1,0.0
9015,9015,31329,1,0.0
9016,9016,16280,1,0.0
9017,9017,7028,1,0.0
9018,9018,13643,1,0.0
9019,9019,17129,1,0.0
9020,9020,32220,1,0.0
9021,9021,18887,1,0.0
9022,9022,7481,1,0.0
9023,9023,9870,1,0.0
9024,9024,18763,1,0.0
9025,9025,32889,1,0.0
9026,9026,17223,1,0.0
9027,9027,25649,1,0.0
9028,9028,4511,1,0.0
9029,9029,28136,1,0.0
9030,9030,2194,1,0.0
9031,9031,20239,1,0.0
9032,9032,16615,1,0.0
9033,9033,2988,1,0.0
9034,9034,19792,1,0.0
9035,9035,31113,1,0.0
9036,9036,13397,1,0.0
9037,9037,15855,1,0.0
9038,9038,4380,1,0.0
9039,9039,23872,1,0.0
9040,9040,31033,1,0.0
9041,9041,8659,1,0.0
9042,9042,6865,1,0.0
9043,9043,26173,1,0.0
9044,9044,11964,1,0.0
9045,9045,14971,1,0.0
9046,9046,2865,1,0.0
9047,9047,33109,1,0.0
9048,9048,12800,1,0.0
9049,9049,21574,1,0.0
9050,9050,24336,1,0.0
9051,9051,28049,1,0.0
9052,9052,30175,1,0.0
9053,9053,22531,1,0.0
9054,9054,22725,1,0.0
9055,9055,18977,1,0.0
9056,9056,24757,1,0.0
9057,9057,14988,1,0.0
9058,9058,7207,1,0.0
9059,9059,9605,1,0.0
9060,9060,11623,1,0.0
9061,9061,26578,1,0.0
9062,9062,19284,1,0.0
9063,9063,20908,1,0.0
9064,9064,23485,1,0.0
9065,9065,7382,1,0.0
9066,9066,149,1,0.0
9067,9067,27054,1,0.0
9068,9068,32799,1,0.0
9069,9069,32301,1,0.0
9070,9070,9971,1,0.0
9071,9071,7505,1,0.0
9072,9072,249,1,0.0
9073,9073,33428,1,0.0
9074,9074,6050,1,0.0
9075,9075,13239,1,0.0
9076,9076,19615,1,0.0
9077,9077,13970,1,0.0
9078,9078,10175,1,0.0
9079,9079,8995,1,0.0
9080,9080,29030,1,0.0
9081,9081,10174,1,0.0
9082,9082,1172,1,0.0
9083,9083,30533,1,0.0
9084,9084,19146,1,0.0
9085,9085,28508,1,0.0
9086,9086,14766,1,0.0
9087,9087,17124,1,0.0
9088,9088,3627,1,0.0
9089,9089,24008,1,0.0
9090,9090,13815,1,0.0
9091,9091,21402,1,0.0
9092,9092,17047,1,0.0
9093,9093,29882,1,0.0
9094,9094,15315,1,0.0
9095,9095,30223,1,0.0
9096,9096,5926,1,0.0
9097,9097,32420,1,0.0
9098,9098,24360,1,0.0
9099,9099,9456,1,0.0
9100,9100,21477,1,0.0
9101,9101,24527,1,0.0
9102,9102,23355,1,0.0
9103,9103,5123,1,0.0
9104,9104,3435,1,0.0
9105,9105,25842,1,0.0
9106,9106,29765,1,0.0
9107,9107,18927,1,0.0
9108,9108,11698,1,0.0
9109,9109,30109,1,0.0
9110,9110,31425,1,0.0
9111,9111,8035,1,0.0
9112,9112,10766,1,0.0
9113,9113,13637,1,0.0
9114,9114,3727,1,0.0
9115,9115,11292,1,0.0
9116,9116,1023,1,0.0
9117,9117,24657,1,0.0
9118,9118,16236,1,0.0
9119,9119,10723,1,0.0
9120,9120,32939,1,0.0
9121,9121,9457,1,0.0
9122,9122,7528,1,0.0
9123,9123,27527,1,0.0
9124,9124,21582,1,0.0
9125,9125,31998,1,0.0
9126,9126,27907,1,0.0
9127,9127,19007,1,0.0
9128,9128,3920,1,0.0
9129,9129,24687,1,0.0
9130,9130,15214,1,0.0
9131,9131,20157,1,0.0
9132,9132,535,1,0.0
9133,9133,10584,1,0.0
9134,9134,23651,1,0.0
9135,9135,5670,1,0.0
9136,9136,19273,1,0.0
9137,9137,13759,1,0.0
9138,9138,8334,1,0.0
9139,9139,3579,1,0.0
9140,9140,18280,1,0.0
9141,9141,3093,1,0.0
9142,9142,14746,1,0.0
9143,9143,4263,1,0.0
9144,9144,28150,1,0.0
9145,9145,27458,1,0.0
9146,9146,21879,1,0.0
9147,9147,4064,1,0.0
9148,9148,17866,1,0.0
9149,9149,6718,1,0.0
9150,9150,17577,1,0.0
9151,9151,13664,1,0.0
9152,9152,14495,1,0.0
9153,9153,32318,1,0.0
9154,9154,11936,1,0.0
9155,9155,13468,1,0.0
9156,9156,17441,1,0.0
9157,9157,15367,1,0.0
9158,9158,489,1,0.0
9159,9159,32063,1,0.0
9160,9160,4453,1,0.0
9161,9161,30332,1,0.0
9162,9162,941,1,0.0
9163,9163,25456,1,0.0
9164,9164,25229,1,0.0
9165,9165,7079,1,0.0
9166,9166,872,1,0.0
9167,9167,23700,1,0.0
9168,9168,13050,1,0.0
9169,9169,6609,1,0.0
9170,9170,31536,1,0.0
9171,9171,20455,1,0.0
9172,9172,3225,1,0.0
9173,9173,9360,1,0.0
9174,9174,18128,1,0.0
9175,9175,15799,1,0.0
9176,9176,5027,1,0.0
9177,9177,1695,1,0.0
9178,9178,22696,1,0.0
9179,9179,3052,1,0.0
9180,9180,23778,1,0.0
9181,9181,22510,1,0.0
9182,9182,3182,1,0.0
9183,9183,7348,1,0.0
9184,9184,19974,1,0.0
9185,9185,6699,1,0.0
9186,9186,15506,1,0.0
9187,9187,15532,1,0.0
9188,9188,789,1,0.0
9189,9189,1682,1,0.0
9190,9190,10372,1,0.0
9191,9191,28372,1,0.0
9192,9192,20235,1,0.0
9193,9193,31219,1,0.0
9194,9194,22574,1,0.0
9195,9195,33352,1,0.0
9196,9196,8824,1,0.0
9197,9197,20991,1,0.0
9198,9198,6407,1,0.0
9199,9199,29827,1,0.0
9200,9200,8789,1,0.0
9201,9201,12442,1,0.0
9202,9202,21723,1,0.0
9203,9203,28442,1,0.0
9204,9204,28989,1,0.0
9205,9205,13234,1,0.0
9206,9206,21250,1,0.0
9207,9207,2252,1,0.0
9208,9208,724,1,0.0
9209,9209,6634,1,0.0
9210,9210,10816,1,0.0
9211,9211,28954,1,0.0
9212,9212,21804,1,0.0
9213,9213,26638,1,0.0
9214,9214,3703,1,0.0
9215,9215,4544,1,0.0
9216,9216,20946,1,0.0
9217,9217,30502,1,0.0
9218,9218,5136,1,0.0
9219,9219,29780,1,0.0
9220,9220,13301,1,0.0
9221,9221,15875,1,0.0
9222,9222,4701,1,0.0
9223,9223,9723,1,0.0
9224,9224,31340,1,0.0
9225,9225,27176,1,0.0
9226,9226,989,1,0.0
9227,9227,22248,1,0.0
9228,9228,23855,1,0.0
9229,9229,15728,1,0.0
9230,9230,10671,1,0.0
9231,9231,13838,1,0.0
9232,9232,2453,1,0.0
9233,9233,2815,1,0.0
9234,9234,2004,1,0.0
9235,9235,7933,1,0.0
9236,9236,8164,1,0.0
9237,9237,5255,1,0.0
9238,9238,13683,1,0.0
9239,9239,24764,1,0.0
9240,9240,29549,1,0.0
9241,9241,10851,1,0.0
9242,9242,9353,1,0.0
9243,9243,12877,1,0.0
9244,9244,24696,1,0.0
9245,9245,4194,1,0.0
9246,9246,33062,1,0.0
9247,9247,26266,1,0.0
9248,9248,22733,1,0.0
9249,9249,28840,1,0.0
9250,9250,25988,1,0.0
9251,9251,27910,1,0.0
9252,9252,2169,1,0.0
9253,9253,2208,1,0.0
9254,9254,26438,1,0.0
9255,9255,5056,1,0.0
9256,9256,6720,1,0.0
9257,9257,12567,1,0.0
9258,9258,14956,1,0.0
9259,9259,194,1,0.0
9260,9260,3447,1,0.0
9261,9261,25656,1,0.0
9262,9262,28001,1,0.0
9263,9263,22548,1,0.0
9264,9264,5735,1,0.0
9265,9265,25572,1,0.0
9266,9266,16523,1,0.0
9267,9267,13334,1,0.0
9268,9268,19932,1,0.0
9269,9269,22466,1,0.0
9270,9270,21429,1,0.0
9271,9271,26752,1,0.0
9272,9272,13580,1,0.0
9273,9273,1205,1,0.0
9274,9274,9466,1,0.0
9275,9275,28712,1,0.0
9276,9276,10583,1,0.0
9277,9277,24748,1,0.0
9278,9278,20918,1,0.0
9279,9279,24649,1,0.0
9280,9280,29575,1,0.0
9281,9281,21203,1,0.0
9282,9282,5165,1,0.0
9283,9283,24428,1,0.0
9284,9284,28146,1,0.0
9285,9285,24128,1,0.0
9286,9286,19801,1,0.0
9287,9287,1930,1,0.0
9288,9288,7140,1,0.0
9289,9289,18731,1,0.0
9290,9290,11895,1,0.0
9291,9291,10472,1,0.0
9292,9292,25105,1,0.0
9293,9293,6651,1,0.0
9294,9294,27051,1,0.0
9295,9295,5873,1,0.0
9296,9296,29696,1,0.0
9297,9297,17925,1,0.0
9298,9298,19339,1,0.0
9299,9299,17591,1,0.0
9300,9300,13898,1,0.0
9301,9301,14994,1,0.0
9302,9302,26487,1,0.0
9303,9303,6566,1,0.0
9304,9304,23313,1,0.0
9305,9305,15232,1,0.0
9306,9306,21448,1,0.0
9307,9307,2293,1,0.0
9308,9308,16044,1,0.0
9309,9309,8054,1,0.0
9310,9310,6998,1,0.0
9311,9311,14297,1,0.0
9312,9312,31303,1,0.0
9313,9313,22012,1,0.0
9314,9314,24732,1,0.0
9315,9315,10400,1,0.0
9316,9316,15596,1,0.0
9317,9317,13508,1,0.0
9318,9318,24803,1,0.0
9319,9319,11549,1,0.0
9320,9320,10455,1,0.0
9321,9321,3556,1,0.0
9322,9322,14953,1,0.0
9323,9323,31369,1,0.0
9324,9324,21564,1,0.0
9325,9325,27073,1,0.0
9326,9326,9139,1,0.0
9327,9327,2304,1,0.0
9328,9328,17116,1,0.0
9329,9329,13707,1,0.0
9330,9330,29513,1,0.0
9331,9331,3809,1,0.0
9332,9332,32533,1,0.0
9333,9333,26795,1,0.0
9334,9334,7320,1,0.0
9335,9335,15122,1,0.0
9336,9336,28017,1,0.0
9337,9337,23396,1,0.0
9338,9338,639,1,0.0
9339,9339,24214,1,0.0
9340,9340,11603,1,0.0
9341,9341,22890,1,0.0
9342,9342,31195,1,0.0
9343,9343,5630,1,0.0
9344,9344,25140,1,0.0
9345,9345,30635,1,0.0
9346,9346,24054,1,0.0
9347,9347,8321,1,0.0
9348,9348,25853,1,0.0
9349,9349,23720,1,0.0
9350,9350,31878,1,0.0
9351,9351,784,1,0.0
9352,9352,16922,1,0.0
9353,9353,3688,1,0.0
9354,9354,14129,1,0.0
9355,9355,22122,1,0.0
9356,9356,33213,1,0.0
9357,9357,13962,1,0.0
9358,9358,15303,1,0.0
9359,9359,30067,1,0.0
9360,9360,26658,1,0.0
9361,9361,5686,1,0.0
9362,9362,16142,1,0.0
9363,9363,24569,1,0.0
9364,9364,5359,1,0.0
9365,9365,21544,1,0.0
9366,9366,28213,1,0.0
9367,9367,20254,1,0.0
9368,9368,8647,1,0.0
9369,9369,20936,1,0.0
9370,9370,32065,1,0.0
9371,9371,28072,1,0.0
9372,9372,9822,1,0.0
9373,9373,8763,1,0.0
9374,9374,14985,1,0.0
9375,9375,19504,1,0.0
9376,9376,1669,1,0.0
9377,9377,8432,1,0.0
9378,9378,3957,1,0.0
9379,9379,12030,1,0.0
9380,9380,14174,1,0.0
9381,9381,7730,1,0.0
9382,9382,7350,1,0.0
9383,9383,5096,1,0.0
9384,9384,32031,1,0.0
9385,9385,12834,1,0.0
9386,9386,1282,1,0.0
9387,9387,12858,1,0.0
9388,9388,17286,1,0.0
9389,9389,189,1,0.0
9390,9390,19848,1,0.0
9391,9391,19086,1,0.0
9392,9392,2105,1,0.0
9393,9393,27572,1,0.0
9394,9394,5692,1,0.0
9395,9395,10312,1,0.0
9396,9396,17465,1,0.0
9397,9397,25458,1,0.0
9398,9398,15918,1,0.0
9399,9399,1292,1,0.0
9400,9400,7122,1,0.0
9401,9401,1472,1,0.0
9402,9402,30795,1,0.0
9403,9403,5137,1,0.0
9404,9404,22679,1,0.0
9405,9405,8725,1,0.0
9406,9406,1990,1,0.0
9407,9407,25385,1,0.0
9408,9408,9897,1,0.0
9409,9409,28065,1,0.0
9410,9410,21341,1,0.0
9411,9411,9506,1,0.0
9412,9412,9043,1,0.0
9413,9413,10298,1,0.0
9414,9414,9649,1,0.0
9415,9415,3497,1,0.0
9416,9416,25776,1,0.0
9417,9417,17859,1,0.0
9418,9418,9783,1,0.0
9419,9419,7219,1,0.0
9420,9420,9210,1,0.0
9421,9421,7129,1,0.0
9422,9422,9937,1,0.0
9423,9423,25574,1,0.0
9424,9424,15321,1,0.0
9425,9425,18415,1,0.0
9426,9426,32102,1,0.0
9427,9427,32643,1,0.0
9428,9428,25368,1,0.0
9429,9429,19645,1,0.0
9430,9430,11999,1,0.0
9431,9431,23088,1,0.0
9432,9432,32368,1,0.0
9433,9433,30071,1,0.0
9434,9434,28630,1,0.0
9435,9435,17049,1,0.0
9436,9436,25822,1,0.0
9437,9437,127,1,0.0
9438,9438,7857,1,0.0
9439,9439,7836,1,0.0
9440,9440,30143,1,0.0
9441,9441,1538,1,0.0
9442,9442,22745,1,0.0
9443,9443,9704,1,0.0
9444,9444,20093,1,0.0
9445,9445,14411,1,0.0
9446,9446,16685,1,0.0
9447,9447,16364,1,0.0
9448,9448,3394,1,0.0
9449,9449,17042,1,0.0
9450,9450,11489,1,0.0
9451,9451,28809,1,0.0
9452,9452,4693,1,0.0
9453,9453,9573,1,0.0
9454,9454,8797,1,0.0
9455,9455,21144,1,0.0
9456,9456,6420,1,0.0
9457,9457,28105,1,0.0
9458,9458,22627,1,0.0
9459,9459,21481,1,0.0
9460,9460,21705,1,0.0
9461,9461,32797,1,0.0
9462,9462,23119,1,0.0
9463,9463,21839,1,0.0
9464,9464,26824,1,0.0
9465,9465,26925,1,0.0
9466,9466,7368,1,0.0
9467,9467,24631,1,0.0
9468,9468,27669,1,0.0
9469,9469,13662,1,0.0
9470,9470,24791,1,0.0
9471,9471,9365,1,0.0
9472,9472,8132,1,0.0
9473,9473,11567,1,0.0
9474,9474,23983,1,0.0
9475,9475,27562,1,0.0
9476,9476,29688,1,0.0
9477,9477,12405,1,0.0
9478,9478,29374,1,0.0
9479,9479,4633,1,0.0
9480,9480,6885,1,0.0
9481,9481,16087,1,0.0
9482,9482,31158,1,0.0
9483,9483,30486,1,0.0
9484,9484,19857,1,0.0
9485,9485,12193,1,0.0
9486,9486,32362,1,0.0
9487,9487,24900,1,0.0
9488,9488,17787,1,0.0
9489,9489,13647,1,0.0
9490,9490,20529,1,0.0
9491,9491,196,1,0.0
9492,9492,22519,1,0.0
9493,9493,18742,1,0.0
9494,9494,6779,1,0.0
9495,9495,21190,1,0.0
9496,9496,14670,1,0.0
9497,9497,23004,1,0.0
9498,9498,3771,1,0.0
9499,9499,25732,1,0.0
9500,9500,5683,1,0.0
9501,9501,22128,1,0.0
9502,9502,23850,1,0.0
9503,9503,17412,1,0.0
9504,9504,2116,1,0.0
9505,9505,27735,1,0.0
9506,9506,2629,1,0.0
9507,9507,32370,1,0.0
9508,9508,17050,1,0.0
9509,9509,29005,1,0.0
9510,9510,11174,1,0.0
9511,9511,9265,1,0.0
9512,9512,6539,1,0.0
9513,9513,28909,1,0.0
9514,9514,24065,1,0.0
9515,9515,18492,1,0.0
9516,9516,9885,1,0.0
9517,9517,3599,1,0.0
9518,9518,13632,1,0.0
9519,9519,17011,1,0.0
9520,9520,8167,1,0.0
9521,9521,131,1,0.0
9522,9522,12657,1,0.0
9523,9523,28952,1,0.0
9524,9524,545,1,0.0
9525,9525,8764,1,0.0
9526,9526,14592,1,0.0
9527,9527,22844,1,0.0
9528,9528,17483,1,0.0
9529,9529,4789,1,0.0
9530,9530,23684,1,0.0
9531,9531,26570,1,0.0
9532,9532,624,1,0.0
9533,9533,2193,1,0.0
9534,9534,24184,1,0.0
9535,9535,7825,1,0.0
9536,9536,16001,1,0.0
9537,9537,3860,1,0.0
9538,9538,2943,1,0.0
9539,9539,9468,1,0.0
9540,9540,30097,1,0.0
9541,9541,27919,1,0.0
9542,9542,21042,1,0.0
9543,9543,668,1,0.0
9544,9544,28032,1,0.0
9545,9545,30964,1,0.0
9546,9546,16425,1,0.0
9547,9547,22217,1,0.0
9548,9548,2954,1,0.0
9549,9549,11055,1,0.0
9550,9550,3680,1,0.0
9551,9551,14768,1,0.0
9552,9552,24529,1,0.0
9553,9553,9476,1,0.0
9554,9554,9674,1,0.0
9555,9555,5029,1,0.0
9556,9556,17468,1,0.0
9557,9557,7393,1,0.0
9558,9558,27218,1,0.0
9559,9559,30279,1,0.0
9560,9560,21637,1,0.0
9561,9561,7362,1,0.0
9562,9562,26970,1,0.0
9563,9563,3597,1,0.0
9564,9564,17402,1,0.0
9565,9565,27614,1,0.0
9566,9566,11287,1,0.0
9567,9567,33117,1,0.0
9568,9568,22580,1,0.0
9569,9569,20142,1,0.0
9570,9570,17375,1,0.0
9571,9571,14421,1,0.0
9572,9572,7982,1,0.0
9573,9573,3889,1,0.0
9574,9574,4269,1,0.0
9575,9575,28209,1,0.0
9576,9576,13611,1,0.0
9577,9577,33432,1,0.0
9578,9578,22214,1,0.0
9579,9579,17498,1,0.0
9580,9580,14301,1,0.0
9581,9581,10717,1,0.0
9582,9582,9653,1,0.0
9583,9583,10843,1,0.0
9584,9584,10742,1,0.0
9585,9585,7066,1,0.0
9586,9586,25433,1,0.0
9587,9587,17541,1,0.0
9588,9588,10045,1,0.0
9589,9589,1942,1,0.0
9590,9590,13591,1,0.0
9591,9591,3672,1,0.0
9592,9592,19456,1,0.0
9593,9593,15905,1,0.0
9594,9594,31282,1,0.0
9595,9595,12668,1,0.0
9596,9596,15523,1,0.0
9597,9597,27792,1,0.0
9598,9598,1173,1,0.0
9599,9599,9337,1,0.0
9600,9600,26374,1,0.0
9601,9601,2995,1,0.0
9602,9602,4663,1,0.0
9603,9603,8760,1,0.0
9604,9604,29129,1,0.0
9605,9605,27808,1,0.0
9606,9606,2526,1,0.0
9607,9607,16108,1,0.0
9608,9608,20955,1,0.0
9609,9609,31107,1,0.0
9610,9610,5959,1,0.0
9611,9611,8773,1,0.0
9612,9612,18960,1,0.0
9613,9613,22204,1,0.0
9614,9614,32265,1,0.0
9615,9615,11257,1,0.0
9616,9616,6903,1,0.0
9617,9617,10504,1,0.0
9618,9618,13189,1,0.0
9619,9619,15390,1,0.0
9620,9620,1330,1,0.0
9621,9621,28023,1,0.0
9622,9622,29860,1,0.0
9623,9623,3675,1,0.0
9624,9624,31246,1,0.0
9625,9625,3213,1,0.0
9626,9626,29931,1,0.0
9627,9627,16837,1,0.0
9628,9628,12997,1,0.0
9629,9629,22002,1,0.0
9630,9630,27559,1,0.0
9631,9631,18894,1,0.0
9632,9632,3391,1,0.0
9633,9633,22515,1,0.0
9634,9634,8312,1,0.0
9635,9635,21521,1,0.0
9636,9636,13660,1,0.0
9637,9637,4368,1,0.0
9638,9638,4869,1,0.0
9639,9639,8466,1,0.0
9640,9640,25294,1,0.0
9641,9641,7391,1,0.0
9642,9642,22447,1,0.0
9643,9643,21580,1,0.0
9644,9644,10075,1,0.0
9645,9645,13600,1,0.0
9646,9646,6812,1,0.0
9647,9647,14649,1,0.0
9648,9648,3596,1,0.0
9649,9649,29736,1,0.0
9650,9650,12130,1,0.0
9651,9651,26945,1,0.0
9652,9652,7152,1,0.0
9653,9653,8785,1,0.0
9654,9654,8284,1,0.0
9655,9655,16117,1,0.0
9656,9656,27636,1,0.0
9657,9657,10061,1,0.0
9658,9658,10886,1,0.0
9659,9659,28975,1,0.0
9660,9660,11556,1,0.0
9661,9661,17547,1,0.0
9662,9662,29606,1,0.0
9663,9663,21553,1,0.0
9664,9664,30402,1,0.0
9665,9665,27409,1,0.0
9666,9666,32193,1,0.0
9667,9667,28201,1,0.0
9668,9668,15449,1,0.0
9669,9669,29714,1,0.0
9670,9670,15815,1,0.0
9671,9671,29563,1,0.0
9672,9672,7692,1,0.0
9673,9673,21136,1,0.0
9674,9674,1317,1,0.0
9675,9675,7296,1,0.0
9676,9676,7209,1,0.0
9677,9677,18117,1,0.0
9678,9678,566,1,0.0
9679,9679,10222,1,0.0
9680,9680,24603,1,0.0
