result_id,candidate_id,qualification_status
11357,11357,qualified
11358,11358,not_qualified
11359,11359,qualified
11362,11362,qualified
11363,11363,qualified
11364,11364,not_qualified
11365,11365,not_qualified
11366,11366,qualified
11368,11368,not_qualified
11369,11369,not_qualified
11370,11370,not_qualified
11371,11371,qualified
11372,11372,qualified
11373,11373,qualified
11374,11374,not_qualified
11375,11375,not_qualified
11376,11376,not_qualified
11377,11377,qualified
11378,11378,qualified
11379,11379,qualified
11380,11380,qualified
11381,11381,not_qualified
11382,11382,qualified
11383,11383,qualified
11384,11384,qualified
11385,11385,qualified
11386,11386,not_qualified
11387,11387,qualified
11388,11388,qualified
11389,11389,not_qualified
11390,11390,not_qualified
11391,11391,qualified
11392,11392,qualified
11393,11393,qualified
11394,11394,not_qualified
11395,11395,not_qualified
11396,11396,qualified
11397,11397,qualified
11398,11398,qualified
11399,11399,not_qualified
11400,11400,qualified
11401,11401,not_qualified
11402,11402,not_qualified
11403,11403,qualified
11404,11404,qualified
11405,11405,qualified
11407,11407,qualified
11408,11408,not_qualified
11409,11409,qualified
11410,11410,not_qualified
11411,11411,qualified
11412,11412,qualified
11413,11413,qualified
11414,11414,qualified
11415,11415,not_qualified
11417,11417,not_qualified
11418,11418,not_qualified
11419,11419,not_qualified
11420,11420,not_qualified
11422,11422,not_qualified
11424,11424,qualified
11425,11425,qualified
11426,11426,qualified
11427,11427,not_qualified
11428,11428,qualified
11429,11429,not_qualified
11430,11430,qualified
11431,11431,qualified
11432,11432,qualified
11433,11433,qualified
11434,11434,not_qualified
11435,11435,not_qualified
11436,11436,not_qualified
11437,11437,qualified
11438,11438,qualified
11439,11439,qualified
11440,11440,qualified
11441,11441,not_qualified
11442,11442,qualified
11443,11443,not_qualified
11444,11444,not_qualified
11445,11445,not_qualified
11446,11446,not_qualified
11447,11447,qualified
11448,11448,qualified
11449,11449,qualified
11450,11450,qualified
11451,11451,qualified
11452,11452,qualified
11453,11453,not_qualified
11454,11454,not_qualified
11455,11455,not_qualified
11456,11456,not_qualified
11457,11457,not_qualified
11458,11458,qualified
11459,11459,qualified
11460,11460,qualified
11461,11461,not_qualified
11462,11462,not_qualified
11463,11463,not_qualified
11464,11464,qualified
11465,11465,qualified
11466,11466,qualified
11467,11467,not_qualified
11468,11468,qualified
11469,11469,not_qualified
11470,11470,not_qualified
11471,11471,not_qualified
11472,11472,qualified
11473,11473,qualified
11474,11474,not_qualified
11475,11475,not_qualified
11477,11477,qualified
11478,11478,qualified
11479,11479,not_qualified
11480,11480,qualified
11481,11481,not_qualified
11482,11482,not_qualified
11483,11483,not_qualified
11484,11484,not_qualified
11485,11485,qualified
11486,11486,not_qualified
11487,11487,not_qualified
11488,11488,not_qualified
11489,11489,not_qualified
11490,11490,not_qualified
11491,11491,qualified
11492,11492,not_qualified
11493,11493,not_qualified
11494,11494,qualified
11495,11495,not_qualified
11496,11496,qualified
11497,11497,not_qualified
11498,11498,qualified
11499,11499,qualified
11500,11500,qualified
11501,11501,not_qualified
11502,11502,not_qualified
11503,11503,qualified
11504,11504,not_qualified
11505,11505,qualified
11506,11506,not_qualified
11507,11507,qualified
11508,11508,not_qualified
11509,11509,qualified
11510,11510,qualified
11511,11511,not_qualified
11513,11513,qualified
11514,11514,not_qualified
11515,11515,qualified
11516,11516,not_qualified
11517,11517,not_qualified
11518,11518,qualified
11519,11519,qualified
11520,11520,not_qualified
11521,11521,not_qualified
11522,11522,qualified
11523,11523,not_qualified
11525,11525,qualified
11526,11526,not_qualified
11527,11527,not_qualified
11528,11528,qualified
11529,11529,not_qualified
11531,11531,not_qualified
11532,11532,not_qualified
11533,11533,not_qualified
11534,11534,not_qualified
11535,11535,not_qualified
11536,11536,qualified
11537,11537,not_qualified
11538,11538,qualified
11539,11539,not_qualified
11540,11540,not_qualified
11541,11541,qualified
11542,11542,not_qualified
11543,11543,qualified
11544,11544,not_qualified
11545,11545,qualified
11546,11546,not_qualified
11547,11547,not_qualified
11548,11548,not_qualified
11549,11549,qualified
11550,11550,qualified
11551,11551,not_qualified
11552,11552,not_qualified
11553,11553,not_qualified
11554,11554,not_qualified
11555,11555,qualified
11556,11556,qualified
11557,11557,qualified
11558,11558,qualified
11559,11559,not_qualified
11560,11560,qualified
11562,11562,not_qualified
11563,11563,not_qualified
11564,11564,qualified
11565,11565,qualified
11566,11566,qualified
11567,11567,qualified
11568,11568,not_qualified
11569,11569,qualified
11570,11570,qualified
11571,11571,not_qualified
11572,11572,qualified
11573,11573,not_qualified
11574,11574,not_qualified
11575,11575,not_qualified
11576,11576,not_qualified
11577,11577,not_qualified
11578,11578,not_qualified
11580,11580,qualified
11581,11581,qualified
11582,11582,not_qualified
11583,11583,qualified
11584,11584,qualified
11585,11585,qualified
11586,11586,not_qualified
11587,11587,not_qualified
11588,11588,qualified
11589,11589,qualified
11590,11590,not_qualified
11591,11591,qualified
11592,11592,qualified
11593,11593,qualified
11594,11594,not_qualified
11595,11595,qualified
11596,11596,qualified
11597,11597,qualified
11598,11598,not_qualified
11599,11599,not_qualified
11600,11600,qualified
11601,11601,qualified
11602,11602,qualified
11603,11603,qualified
11604,11604,qualified
11605,11605,qualified
11606,11606,qualified
11607,11607,not_qualified
11608,11608,qualified
11609,11609,qualified
11611,11611,not_qualified
11612,11612,qualified
11613,11613,qualified
11614,11614,not_qualified
11615,11615,qualified
11616,11616,not_qualified
11617,11617,qualified
11618,11618,qualified
11619,11619,qualified
11620,11620,not_qualified
11621,11621,qualified
11622,11622,not_qualified
11623,11623,not_qualified
11624,11624,qualified
11625,11625,qualified
11626,11626,not_qualified
11627,11627,qualified
11628,11628,not_qualified
11629,11629,qualified
11630,11630,qualified
11631,11631,not_qualified
11632,11632,not_qualified
11633,11633,not_qualified
11634,11634,qualified
11635,11635,not_qualified
11636,11636,not_qualified
11637,11637,not_qualified
11638,11638,not_qualified
11639,11639,qualified
11640,11640,not_qualified
11641,11641,qualified
11642,11642,not_qualified
11643,11643,not_qualified
11644,11644,not_qualified
11645,11645,qualified
11646,11646,qualified
11648,11648,qualified
11649,11649,not_qualified
11650,11650,not_qualified
11651,11651,not_qualified
11652,11652,qualified
11653,11653,qualified
11654,11654,qualified
11655,11655,not_qualified
11656,11656,not_qualified
11657,11657,qualified
11658,11658,qualified
11659,11659,not_qualified
11660,11660,not_qualified
11661,11661,qualified
11662,11662,not_qualified
11663,11663,not_qualified
11664,11664,qualified
11665,11665,qualified
11666,11666,not_qualified
11667,11667,not_qualified
11668,11668,qualified
11669,11669,not_qualified
11670,11670,qualified
11671,11671,qualified
11672,11672,qualified
11673,11673,not_qualified
11674,11674,not_qualified
11675,11675,not_qualified
11676,11676,not_qualified
11677,11677,qualified
11678,11678,qualified
11679,11679,qualified
11680,11680,qualified
11681,11681,not_qualified
11682,11682,not_qualified
11683,11683,qualified
11684,11684,qualified
11685,11685,qualified
11687,11687,qualified
11688,11688,qualified
11689,11689,qualified
11690,11690,not_qualified
11691,11691,qualified
11692,11692,qualified
11693,11693,not_qualified
11694,11694,not_qualified
11695,11695,not_qualified
11696,11696,not_qualified
11697,11697,not_qualified
11698,11698,not_qualified
11699,11699,not_qualified
11701,11701,qualified
11702,11702,qualified
11703,11703,not_qualified
11704,11704,qualified
11706,11706,qualified
11707,11707,qualified
11708,11708,not_qualified
11709,11709,not_qualified
11710,11710,qualified
11711,11711,qualified
11712,11712,qualified
11713,11713,qualified
11714,11714,not_qualified
11716,11716,qualified
11717,11717,qualified
11718,11718,qualified
11720,11720,not_qualified
11722,11722,not_qualified
11724,11724,qualified
11725,11725,not_qualified
11726,11726,not_qualified
11727,11727,qualified
11729,11729,not_qualified
11730,11730,qualified
11731,11731,not_qualified
11732,11732,qualified
11733,11733,qualified
11734,11734,qualified
11735,11735,qualified
11736,11736,not_qualified
11737,11737,not_qualified
11738,11738,not_qualified
11739,11739,not_qualified
11740,11740,not_qualified
11741,11741,qualified
11743,11743,not_qualified
11744,11744,qualified
11745,11745,not_qualified
11746,11746,not_qualified
11747,11747,not_qualified
11748,11748,not_qualified
11749,11749,qualified
11750,11750,not_qualified
11751,11751,qualified
11752,11752,qualified
11753,11753,not_qualified
11754,11754,not_qualified
11755,11755,qualified
11757,11757,qualified
11758,11758,qualified
11759,11759,not_qualified
11760,11760,qualified
11761,11761,not_qualified
11762,11762,qualified
11763,11763,qualified
11764,11764,qualified
11765,11765,qualified
11766,11766,qualified
11767,11767,not_qualified
11768,11768,qualified
11770,11770,not_qualified
11771,11771,qualified
11772,11772,not_qualified
11773,11773,not_qualified
11774,11774,qualified
11775,11775,not_qualified
11776,11776,not_qualified
11777,11777,qualified
11778,11778,not_qualified
11779,11779,not_qualified
11780,11780,not_qualified
11781,11781,not_qualified
11782,11782,not_qualified
11783,11783,not_qualified
11784,11784,not_qualified
11785,11785,not_qualified
11786,11786,qualified
11787,11787,qualified
11788,11788,not_qualified
11789,11789,qualified
11790,11790,qualified
11792,11792,qualified
11793,11793,qualified
11794,11794,qualified
11795,11795,qualified
11796,11796,qualified
11797,11797,qualified
11798,11798,not_qualified
11799,11799,not_qualified
11800,11800,qualified
11801,11801,not_qualified
11802,11802,qualified
11803,11803,qualified
11804,11804,qualified
11805,11805,not_qualified
11806,11806,not_qualified
11807,11807,qualified
11808,11808,qualified
11809,11809,not_qualified
11810,11810,not_qualified
11811,11811,qualified
11812,11812,not_qualified
11813,11813,qualified
11814,11814,not_qualified
11815,11815,not_qualified
11816,11816,not_qualified
11817,11817,not_qualified
11818,11818,not_qualified
11819,11819,not_qualified
11820,11820,qualified
11821,11821,not_qualified
11822,11822,not_qualified
11823,11823,qualified
11824,11824,not_qualified
11825,11825,qualified
11826,11826,qualified
11827,11827,qualified
11828,11828,qualified
11829,11829,not_qualified
11830,11830,qualified
11831,11831,qualified
11832,11832,qualified
11833,11833,qualified
11834,11834,qualified
11835,11835,not_qualified
11836,11836,qualified
11837,11837,not_qualified
11838,11838,not_qualified
11839,11839,qualified
11840,11840,qualified
11841,11841,qualified
11842,11842,qualified
11843,11843,qualified
11844,11844,not_qualified
11845,11845,not_qualified
11846,11846,qualified
11847,11847,qualified
11848,11848,qualified
11849,11849,not_qualified
11850,11850,not_qualified
11851,11851,qualified
11852,11852,not_qualified
11853,11853,qualified
11854,11854,qualified
11855,11855,qualified
11856,11856,not_qualified
11857,11857,not_qualified
11858,11858,qualified
11859,11859,not_qualified
11860,11860,qualified
11861,11861,qualified
11862,11862,qualified
11863,11863,qualified
11864,11864,qualified
11865,11865,not_qualified
11866,11866,not_qualified
11867,11867,qualified
11868,11868,not_qualified
11869,11869,qualified
11871,11871,not_qualified
11872,11872,qualified
11873,11873,qualified
11874,11874,not_qualified
11875,11875,not_qualified
11876,11876,qualified
11877,11877,not_qualified
11878,11878,not_qualified
11879,11879,qualified
11880,11880,qualified
11881,11881,not_qualified
11882,11882,not_qualified
11883,11883,qualified
11884,11884,not_qualified
11885,11885,qualified
11886,11886,not_qualified
11887,11887,qualified
11888,11888,qualified
11889,11889,qualified
11890,11890,not_qualified
11891,11891,qualified
11892,11892,qualified
11893,11893,qualified
11894,11894,qualified
11895,11895,qualified
11896,11896,not_qualified
11897,11897,not_qualified
11899,11899,not_qualified
11900,11900,qualified
11901,11901,not_qualified
11902,11902,not_qualified
11903,11903,qualified
11904,11904,qualified
11905,11905,qualified
11906,11906,qualified
11907,11907,not_qualified
11908,11908,qualified
11909,11909,qualified
11910,11910,not_qualified
11911,11911,qualified
11912,11912,not_qualified
11913,11913,qualified
11914,11914,not_qualified
11915,11915,qualified
11916,11916,qualified
11917,11917,not_qualified
11918,11918,qualified
11919,11919,not_qualified
11920,11920,not_qualified
11921,11921,qualified
11922,11922,qualified
11923,11923,not_qualified
11924,11924,not_qualified
11925,11925,qualified
11926,11926,not_qualified
11927,11927,qualified
11928,11928,not_qualified
11929,11929,not_qualified
11930,11930,not_qualified
11931,11931,not_qualified
11932,11932,not_qualified
11933,11933,qualified
11934,11934,not_qualified
11935,11935,qualified
11936,11936,not_qualified
11937,11937,not_qualified
11938,11938,qualified
11939,11939,not_qualified
11940,11940,qualified
11941,11941,qualified
11942,11942,qualified
11944,11944,not_qualified
11945,11945,qualified
11946,11946,qualified
11947,11947,qualified
11948,11948,qualified
11949,11949,not_qualified
11950,11950,qualified
11951,11951,qualified
11952,11952,not_qualified
11953,11953,qualified
11954,11954,qualified
11955,11955,not_qualified
11956,11956,qualified
11957,11957,not_qualified
11958,11958,not_qualified
11959,11959,qualified
11960,11960,not_qualified
11961,11961,qualified
11962,11962,not_qualified
11963,11963,qualified
11964,11964,qualified
11965,11965,not_qualified
11966,11966,not_qualified
11967,11967,qualified
11968,11968,qualified
11969,11969,qualified
11970,11970,not_qualified
11971,11971,not_qualified
11972,11972,not_qualified
11973,11973,qualified
11974,11974,qualified
11975,11975,not_qualified
11976,11976,not_qualified
11977,11977,qualified
11978,11978,not_qualified
11979,11979,qualified
11980,11980,qualified
11981,11981,not_qualified
11982,11982,not_qualified
11983,11983,not_qualified
11984,11984,not_qualified
11985,11985,qualified
11986,11986,not_qualified
11987,11987,qualified
11988,11988,qualified
11989,11989,qualified
11990,11990,qualified
11991,11991,qualified
11992,11992,qualified
11993,11993,not_qualified
11994,11994,qualified
11995,11995,qualified
11996,11996,not_qualified
11997,11997,qualified
11998,11998,qualified
11999,11999,not_qualified
12000,12000,qualified
12001,12001,qualified
12002,12002,not_qualified
12003,12003,not_qualified
12004,12004,not_qualified
12005,12005,qualified
12007,12007,not_qualified
12008,12008,not_qualified
12009,12009,not_qualified
12010,12010,qualified
12011,12011,qualified
12012,12012,not_qualified
12013,12013,qualified
12014,12014,qualified
12015,12015,qualified
12016,12016,not_qualified
12017,12017,not_qualified
12018,12018,qualified
12019,12019,qualified
12020,12020,not_qualified
12021,12021,not_qualified
12022,12022,not_qualified
12023,12023,qualified
12024,12024,qualified
12025,12025,not_qualified
12026,12026,qualified
12027,12027,qualified
12028,12028,qualified
12029,12029,not_qualified
12030,12030,not_qualified
12031,12031,qualified
12032,12032,qualified
12033,12033,qualified
12034,12034,not_qualified
12035,12035,qualified
12036,12036,not_qualified
12037,12037,qualified
12038,12038,not_qualified
12039,12039,qualified
12041,12041,qualified
12042,12042,not_qualified
12043,12043,qualified
12044,12044,qualified
12045,12045,not_qualified
12046,12046,not_qualified
12047,12047,not_qualified
12048,12048,not_qualified
12049,12049,qualified
12050,12050,qualified
12051,12051,qualified
12052,12052,qualified
12053,12053,qualified
12054,12054,qualified
12055,12055,qualified
12056,12056,qualified
12057,12057,not_qualified
12058,12058,not_qualified
12059,12059,not_qualified
12060,12060,qualified
12061,12061,not_qualified
12062,12062,not_qualified
12063,12063,not_qualified
12064,12064,qualified
12065,12065,not_qualified
12066,12066,qualified
12067,12067,not_qualified
12068,12068,not_qualified
12069,12069,not_qualified
12070,12070,qualified
12071,12071,not_qualified
12072,12072,not_qualified
12073,12073,qualified
12074,12074,not_qualified
12075,12075,qualified
12076,12076,qualified
12077,12077,qualified
12078,12078,qualified
12079,12079,qualified
12081,12081,not_qualified
12082,12082,not_qualified
12083,12083,qualified
12084,12084,qualified
12085,12085,qualified
12086,12086,qualified
12087,12087,qualified
12088,12088,not_qualified
12089,12089,not_qualified
12090,12090,qualified
12091,12091,not_qualified
12092,12092,not_qualified
12093,12093,qualified
12094,12094,qualified
12095,12095,not_qualified
12096,12096,not_qualified
12097,12097,qualified
12098,12098,qualified
12099,12099,qualified
12100,12100,not_qualified
12101,12101,not_qualified
12102,12102,not_qualified
12103,12103,not_qualified
12104,12104,not_qualified
12105,12105,qualified
12106,12106,not_qualified
12107,12107,qualified
12108,12108,not_qualified
12109,12109,qualified
12110,12110,not_qualified
12111,12111,not_qualified
12112,12112,qualified
12113,12113,not_qualified
12114,12114,qualified
12115,12115,not_qualified
12116,12116,not_qualified
12117,12117,qualified
12118,12118,qualified
12119,12119,qualified
12120,12120,not_qualified
12121,12121,not_qualified
12122,12122,not_qualified
12123,12123,not_qualified
12124,12124,not_qualified
12125,12125,qualified
12126,12126,not_qualified
12127,12127,not_qualified
12128,12128,qualified
12129,12129,qualified
12130,12130,not_qualified
12131,12131,not_qualified
12132,12132,not_qualified
12133,12133,not_qualified
12134,12134,qualified
12135,12135,qualified
12136,12136,not_qualified
12137,12137,not_qualified
12138,12138,qualified
12139,12139,not_qualified
12140,12140,not_qualified
12141,12141,not_qualified
12142,12142,not_qualified
12143,12143,qualified
12144,12144,qualified
12145,12145,qualified
12146,12146,qualified
12147,12147,qualified
12148,12148,qualified
12149,12149,qualified
12150,12150,qualified
12151,12151,qualified
12152,12152,not_qualified
12153,12153,not_qualified
12154,12154,qualified
12155,12155,not_qualified
12156,12156,qualified
12157,12157,qualified
12158,12158,not_qualified
12159,12159,qualified
12160,12160,not_qualified
12161,12161,not_qualified
12162,12162,not_qualified
12163,12163,qualified
12164,12164,not_qualified
12165,12165,qualified
12166,12166,not_qualified
12167,12167,qualified
12168,12168,not_qualified
12169,12169,not_qualified
12170,12170,qualified
12171,12171,not_qualified
12172,12172,qualified
12173,12173,not_qualified
12174,12174,qualified
12175,12175,qualified
12176,12176,qualified
12177,12177,not_qualified
12178,12178,not_qualified
12179,12179,not_qualified
12180,12180,not_qualified
12181,12181,not_qualified
12182,12182,not_qualified
12183,12183,qualified
12184,12184,not_qualified
12185,12185,qualified
12186,12186,qualified
12187,12187,not_qualified
12188,12188,qualified
12189,12189,not_qualified
12190,12190,not_qualified
12191,12191,not_qualified
12192,12192,qualified
12193,12193,qualified
12194,12194,not_qualified
12195,12195,not_qualified
12196,12196,qualified
12197,12197,not_qualified
12198,12198,qualified
12199,12199,qualified
12200,12200,qualified
12201,12201,qualified
12202,12202,not_qualified
12203,12203,not_qualified
12204,12204,qualified
12205,12205,not_qualified
12206,12206,qualified
12207,12207,not_qualified
12208,12208,not_qualified
12209,12209,not_qualified
12210,12210,not_qualified
12211,12211,not_qualified
12212,12212,qualified
12213,12213,not_qualified
12214,12214,qualified
12215,12215,qualified
12216,12216,qualified
12217,12217,not_qualified
12218,12218,not_qualified
12219,12219,not_qualified
12220,12220,qualified
12221,12221,qualified
12222,12222,qualified
12223,12223,not_qualified
12224,12224,not_qualified
12225,12225,qualified
12226,12226,not_qualified
12227,12227,qualified
12228,12228,qualified
12229,12229,not_qualified
12230,12230,qualified
12232,12232,qualified
12233,12233,not_qualified
12234,12234,not_qualified
12235,12235,qualified
12236,12236,not_qualified
12237,12237,not_qualified
12238,12238,not_qualified
12239,12239,qualified
12240,12240,qualified
12241,12241,not_qualified
12242,12242,not_qualified
12243,12243,qualified
12244,12244,not_qualified
12245,12245,qualified
12246,12246,not_qualified
12248,12248,not_qualified
12249,12249,qualified
12250,12250,not_qualified
12251,12251,not_qualified
12252,12252,not_qualified
12253,12253,qualified
12254,12254,qualified
12256,12256,qualified
12257,12257,qualified
12258,12258,not_qualified
12259,12259,not_qualified
12260,12260,qualified
12261,12261,qualified
12262,12262,not_qualified
12263,12263,not_qualified
12264,12264,not_qualified
12265,12265,not_qualified
12266,12266,not_qualified
12267,12267,qualified
12268,12268,qualified
12269,12269,qualified
12270,12270,qualified
12271,12271,not_qualified
12273,12273,not_qualified
12274,12274,not_qualified
12275,12275,qualified
12276,12276,not_qualified
12277,12277,qualified
12278,12278,qualified
12279,12279,qualified
12280,12280,not_qualified
12281,12281,not_qualified
12282,12282,qualified
12283,12283,not_qualified
12284,12284,qualified
12285,12285,qualified
12286,12286,not_qualified
12287,12287,not_qualified
12289,12289,qualified
12290,12290,not_qualified
12291,12291,not_qualified
12292,12292,qualified
12293,12293,qualified
12294,12294,qualified
12295,12295,qualified
12297,12297,qualified
12298,12298,not_qualified
12299,12299,qualified
12300,12300,qualified
12301,12301,not_qualified
12302,12302,qualified
12303,12303,not_qualified
12304,12304,qualified
12305,12305,not_qualified
12307,12307,not_qualified
12308,12308,qualified
12309,12309,not_qualified
12310,12310,qualified
12311,12311,qualified
12312,12312,qualified
12313,12313,qualified
12314,12314,not_qualified
12315,12315,qualified
12316,12316,not_qualified
12317,12317,qualified
12318,12318,qualified
12319,12319,qualified
12320,12320,not_qualified
12321,12321,not_qualified
12322,12322,qualified
12323,12323,qualified
12324,12324,qualified
12325,12325,not_qualified
12327,12327,qualified
12328,12328,not_qualified
12329,12329,qualified
12331,12331,qualified
12332,12332,qualified
12333,12333,qualified
12334,12334,not_qualified
12335,12335,not_qualified
12336,12336,qualified
12337,12337,not_qualified
12338,12338,qualified
12339,12339,not_qualified
12340,12340,qualified
12341,12341,not_qualified
12342,12342,not_qualified
12343,12343,not_qualified
12344,12344,not_qualified
12345,12345,qualified
12346,12346,qualified
12347,12347,not_qualified
12348,12348,qualified
12350,12350,not_qualified
12351,12351,qualified
12352,12352,qualified
12353,12353,qualified
12354,12354,qualified
12355,12355,not_qualified
12356,12356,not_qualified
12357,12357,qualified
12358,12358,not_qualified
12359,12359,qualified
12360,12360,qualified
12361,12361,qualified
12362,12362,not_qualified
12363,12363,not_qualified
12364,12364,not_qualified
12365,12365,qualified
12366,12366,qualified
12367,12367,not_qualified
12368,12368,qualified
12369,12369,qualified
12370,12370,not_qualified
12371,12371,qualified
12372,12372,qualified
12373,12373,qualified
12375,12375,qualified
12376,12376,qualified
12377,12377,not_qualified
12378,12378,qualified
12379,12379,not_qualified
12380,12380,qualified
12381,12381,not_qualified
12382,12382,qualified
12383,12383,not_qualified
12384,12384,qualified
12385,12385,not_qualified
12386,12386,qualified
12387,12387,qualified
12389,12389,not_qualified
12390,12390,not_qualified
12391,12391,qualified
12392,12392,qualified
12393,12393,not_qualified
12394,12394,qualified
12395,12395,qualified
12396,12396,qualified
12397,12397,not_qualified
12398,12398,qualified
12399,12399,not_qualified
12400,12400,qualified
12402,12402,qualified
12403,12403,not_qualified
12404,12404,qualified
12405,12405,not_qualified
12406,12406,qualified
12407,12407,not_qualified
12408,12408,qualified
12409,12409,qualified
12410,12410,not_qualified
12411,12411,not_qualified
12412,12412,not_qualified
12413,12413,qualified
12415,12415,qualified
12416,12416,not_qualified
12417,12417,qualified
12418,12418,qualified
12419,12419,qualified
12421,12421,not_qualified
12422,12422,not_qualified
12423,12423,not_qualified
12424,12424,qualified
12425,12425,not_qualified
12426,12426,qualified
12427,12427,qualified
12428,12428,not_qualified
12429,12429,not_qualified
12430,12430,qualified
12431,12431,qualified
12432,12432,not_qualified
12433,12433,qualified
12434,12434,qualified
12435,12435,qualified
12436,12436,qualified
12437,12437,not_qualified
12438,12438,qualified
12439,12439,not_qualified
12440,12440,qualified
12441,12441,qualified
12442,12442,not_qualified
12443,12443,qualified
12444,12444,not_qualified
12445,12445,qualified
12446,12446,not_qualified
12447,12447,qualified
12448,12448,not_qualified
12449,12449,not_qualified
12450,12450,not_qualified
12451,12451,not_qualified
12452,12452,qualified
12453,12453,qualified
12454,12454,not_qualified
12455,12455,not_qualified
12456,12456,not_qualified
12457,12457,qualified
12458,12458,not_qualified
12459,12459,not_qualified
12460,12460,qualified
12461,12461,qualified
12462,12462,not_qualified
12463,12463,qualified
12464,12464,not_qualified
12465,12465,not_qualified
12466,12466,qualified
12467,12467,qualified
12468,12468,qualified
12469,12469,not_qualified
12470,12470,not_qualified
12471,12471,qualified
12472,12472,not_qualified
12473,12473,qualified
12474,12474,not_qualified
12475,12475,qualified
12476,12476,not_qualified
12477,12477,qualified
12478,12478,not_qualified
12479,12479,not_qualified
12480,12480,qualified
12481,12481,not_qualified
12482,12482,qualified
12483,12483,not_qualified
12484,12484,qualified
12485,12485,qualified
12486,12486,qualified
12487,12487,not_qualified
12488,12488,qualified
12489,12489,not_qualified
12490,12490,not_qualified
12492,12492,qualified
12493,12493,not_qualified
12494,12494,not_qualified
12495,12495,qualified
12496,12496,not_qualified
12497,12497,not_qualified
12498,12498,not_qualified
12499,12499,qualified
12500,12500,qualified
12501,12501,not_qualified
12502,12502,not_qualified
12503,12503,qualified
12504,12504,not_qualified
12505,12505,not_qualified
12507,12507,qualified
12508,12508,qualified
12509,12509,not_qualified
12510,12510,not_qualified
12511,12511,not_qualified
12512,12512,not_qualified
12513,12513,qualified
12514,12514,qualified
12515,12515,not_qualified
12516,12516,qualified
12517,12517,not_qualified
12518,12518,qualified
12519,12519,qualified
12520,12520,qualified
12521,12521,not_qualified
12523,12523,not_qualified
12524,12524,not_qualified
12525,12525,qualified
12526,12526,not_qualified
12527,12527,not_qualified
12528,12528,qualified
12529,12529,not_qualified
12530,12530,not_qualified
12531,12531,not_qualified
12532,12532,not_qualified
12533,12533,not_qualified
12534,12534,not_qualified
12535,12535,qualified
12536,12536,not_qualified
12537,12537,qualified
12538,12538,not_qualified
12539,12539,not_qualified
12540,12540,qualified
12541,12541,qualified
12542,12542,qualified
12543,12543,qualified
12544,12544,not_qualified
12545,12545,not_qualified
12546,12546,qualified
12547,12547,qualified
12548,12548,qualified
12550,12550,qualified
12551,12551,qualified
12552,12552,qualified
12553,12553,qualified
12554,12554,qualified
12555,12555,not_qualified
12556,12556,qualified
12557,12557,not_qualified
12558,12558,not_qualified
12559,12559,qualified
12560,12560,not_qualified
12561,12561,not_qualified
12562,12562,qualified
12563,12563,qualified
12564,12564,qualified
12566,12566,qualified
12567,12567,qualified
12568,12568,not_qualified
12569,12569,qualified
12570,12570,qualified
12571,12571,qualified
12573,12573,not_qualified
12574,12574,qualified
12575,12575,qualified
12576,12576,not_qualified
12577,12577,qualified
12578,12578,not_qualified
12579,12579,qualified
12580,12580,not_qualified
12581,12581,qualified
12582,12582,qualified
12583,12583,qualified
12584,12584,qualified
12585,12585,not_qualified
12586,12586,qualified
12587,12587,not_qualified
12588,12588,not_qualified
12589,12589,not_qualified
12592,12592,qualified
12593,12593,not_qualified
12594,12594,not_qualified
12595,12595,qualified
12596,12596,qualified
12597,12597,qualified
12598,12598,qualified
12599,12599,not_qualified
12600,12600,not_qualified
12601,12601,qualified
12602,12602,not_qualified
12603,12603,not_qualified
12604,12604,qualified
12606,12606,not_qualified
12607,12607,qualified
12608,12608,qualified
12609,12609,not_qualified
12611,12611,qualified
12612,12612,qualified
12613,12613,not_qualified
12614,12614,not_qualified
12615,12615,qualified
12616,12616,not_qualified
12617,12617,qualified
12618,12618,qualified
12619,12619,not_qualified
12620,12620,not_qualified
12621,12621,not_qualified
12622,12622,not_qualified
12623,12623,qualified
12624,12624,not_qualified
12625,12625,qualified
12626,12626,not_qualified
12627,12627,qualified
12628,12628,not_qualified
12629,12629,qualified
12630,12630,not_qualified
12631,12631,qualified
12632,12632,not_qualified
12633,12633,qualified
12634,12634,qualified
12635,12635,not_qualified
12636,12636,qualified
12637,12637,not_qualified
12638,12638,not_qualified
12639,12639,qualified
12640,12640,qualified
12641,12641,not_qualified
12642,12642,qualified
12643,12643,qualified
12644,12644,qualified
12645,12645,not_qualified
12646,12646,not_qualified
12647,12647,not_qualified
12648,12648,not_qualified
12649,12649,qualified
12650,12650,not_qualified
12651,12651,qualified
12652,12652,qualified
12653,12653,not_qualified
12654,12654,qualified
12655,12655,qualified
12656,12656,not_qualified
12657,12657,not_qualified
12658,12658,not_qualified
12659,12659,not_qualified
12660,12660,qualified
12661,12661,qualified
12662,12662,qualified
12663,12663,qualified
12664,12664,qualified
12665,12665,qualified
12666,12666,not_qualified
12667,12667,qualified
12668,12668,qualified
12669,12669,not_qualified
12670,12670,not_qualified
12671,12671,not_qualified
12672,12672,qualified
12673,12673,not_qualified
12674,12674,qualified
12675,12675,qualified
12676,12676,qualified
12677,12677,qualified
12678,12678,not_qualified
12679,12679,qualified
12680,12680,not_qualified
12681,12681,not_qualified
12682,12682,qualified
12683,12683,not_qualified
12684,12684,qualified
12685,12685,qualified
12686,12686,qualified
12687,12687,not_qualified
12688,12688,not_qualified
12689,12689,not_qualified
12690,12690,qualified
