seat_id,room_id,seat_row,seat_column,seat_number
17079,578,3,2,S014
17080,578,3,3,S015
17081,578,3,4,S016
17082,578,3,5,S017
17083,578,3,6,S018
17084,578,4,1,S019
17085,578,4,2,S020
17086,578,4,3,S021
17087,578,4,4,S022
17088,578,4,5,S023
17089,578,4,6,S024
17090,578,5,1,S025
17091,579,1,1,S001
17092,579,1,2,S002
17093,579,1,3,S003
17094,579,1,4,S004
17095,579,1,5,S005
17096,579,1,6,S006
17097,579,2,1,S007
17098,579,2,2,S008
17099,579,2,3,S009
17100,579,2,4,S010
17101,579,2,5,S011
17102,579,2,6,S012
17103,579,3,1,S013
17104,579,3,2,S014
17105,579,3,3,S015
17106,579,3,4,S016
17107,579,3,5,S017
17108,579,3,6,S018
17109,579,4,1,S019
17110,579,4,2,S020
17111,579,4,3,S021
17112,579,4,4,S022
17113,579,4,5,S023
17114,579,4,6,S024
17115,579,5,1,S025
17116,579,5,2,S026
17117,579,5,3,S027
17118,579,5,4,S028
17119,579,5,5,S029
17120,579,5,6,S030
17121,579,6,1,S031
17122,579,6,2,S032
17123,579,6,3,S033
17124,579,6,4,S034
17125,579,6,5,S035
17126,580,1,1,S001
17127,580,1,2,S002
17128,580,1,3,S003
17129,580,1,4,S004
17130,580,1,5,S005
17131,580,1,6,S006
17132,580,2,1,S007
17133,580,2,2,S008
17134,580,2,3,S009
17135,580,2,4,S010
17136,580,2,5,S011
17137,580,2,6,S012
17138,580,3,1,S013
17139,580,3,2,S014
17140,580,3,3,S015
17141,580,3,4,S016
17142,580,3,5,S017
17143,580,3,6,S018
17144,580,4,1,S019
17145,580,4,2,S020
17146,580,4,3,S021
17147,580,4,4,S022
17148,580,4,5,S023
17149,580,4,6,S024
17150,580,5,1,S025
17151,581,1,1,S001
17152,581,1,2,S002
17153,581,1,3,S003
17154,581,1,4,S004
17155,581,1,5,S005
17156,581,1,6,S006
17157,581,2,1,S007
17158,581,2,2,S008
17159,581,2,3,S009
17160,581,2,4,S010
17161,581,2,5,S011
17162,581,2,6,S012
17163,581,3,1,S013
17164,581,3,2,S014
17165,581,3,3,S015
17166,581,3,4,S016
17167,581,3,5,S017
17168,581,3,6,S018
17169,581,4,1,S019
17170,581,4,2,S020
17171,581,4,3,S021
17172,581,4,4,S022
17173,581,4,5,S023
17174,581,4,6,S024
17175,581,5,1,S025
17176,581,5,2,S026
17177,581,5,3,S027
17178,581,5,4,S028
17179,581,5,5,S029
17180,581,5,6,S030
17181,581,6,1,S031
17182,581,6,2,S032
17183,581,6,3,S033
17184,581,6,4,S034
17185,581,6,5,S035
17186,582,1,1,S001
17187,582,1,2,S002
17188,582,1,3,S003
17189,582,1,4,S004
17190,582,1,5,S005
17191,582,1,6,S006
17192,582,2,1,S007
17193,582,2,2,S008
17194,582,2,3,S009
17195,582,2,4,S010
17196,582,2,5,S011
17197,582,2,6,S012
17198,582,3,1,S013
17199,582,3,2,S014
17200,582,3,3,S015
17201,582,3,4,S016
17202,582,3,5,S017
17203,582,3,6,S018
17204,582,4,1,S019
17205,582,4,2,S020
17206,582,4,3,S021
17207,582,4,4,S022
17208,582,4,5,S023
17209,582,4,6,S024
17210,582,5,1,S025
17211,582,5,2,S026
17212,582,5,3,S027
17213,582,5,4,S028
17214,582,5,5,S029
17215,582,5,6,S030
17216,582,6,1,S031
17217,582,6,2,S032
17218,582,6,3,S033
17219,582,6,4,S034
17220,582,6,5,S035
17221,583,1,1,S001
17222,583,1,2,S002
17223,583,1,3,S003
17224,583,1,4,S004
17225,583,1,5,S005
17226,583,1,6,S006
17227,583,2,1,S007
17228,583,2,2,S008
17229,583,2,3,S009
17230,583,2,4,S010
17231,583,2,5,S011
17232,583,2,6,S012
17233,583,3,1,S013
17234,583,3,2,S014
17235,583,3,3,S015
17236,583,3,4,S016
17237,583,3,5,S017
17238,583,3,6,S018
17239,583,4,1,S019
17240,583,4,2,S020
17241,583,4,3,S021
17242,583,4,4,S022
17243,583,4,5,S023
17244,583,4,6,S024
17245,583,5,1,S025
17246,584,1,1,S001
17247,584,1,2,S002
17248,584,1,3,S003
17249,584,1,4,S004
17250,584,1,5,S005
17251,584,1,6,S006
17252,584,2,1,S007
17253,584,2,2,S008
17254,584,2,3,S009
17255,584,2,4,S010
17256,584,2,5,S011
17257,584,2,6,S012
17258,584,3,1,S013
17259,584,3,2,S014
17260,584,3,3,S015
17261,584,3,4,S016
17262,584,3,5,S017
17263,584,3,6,S018
17264,584,4,1,S019
17265,584,4,2,S020
17266,584,4,3,S021
17267,584,4,4,S022
17268,584,4,5,S023
17269,584,4,6,S024
17270,584,5,1,S025
17271,585,1,1,S001
17272,585,1,2,S002
17273,585,1,3,S003
17274,585,1,4,S004
17275,585,1,5,S005
17276,585,1,6,S006
17277,585,2,1,S007
17278,585,2,2,S008
17279,585,2,3,S009
17280,585,2,4,S010
17281,585,2,5,S011
17282,585,2,6,S012
17283,585,3,1,S013
17284,585,3,2,S014
17285,585,3,3,S015
17286,585,3,4,S016
17287,585,3,5,S017
17288,585,3,6,S018
17289,585,4,1,S019
17290,585,4,2,S020
17291,585,4,3,S021
17292,585,4,4,S022
17293,585,4,5,S023
17294,585,4,6,S024
17295,585,5,1,S025
17296,586,1,1,S001
17297,586,1,2,S002
17298,586,1,3,S003
17299,586,1,4,S004
17300,586,1,5,S005
17301,586,1,6,S006
17302,586,2,1,S007
17303,586,2,2,S008
17304,586,2,3,S009
17305,586,2,4,S010
17306,586,2,5,S011
17307,586,2,6,S012
17308,586,3,1,S013
17309,586,3,2,S014
17310,586,3,3,S015
17311,586,3,4,S016
17312,586,3,5,S017
17313,586,3,6,S018
17314,586,4,1,S019
17315,586,4,2,S020
17316,586,4,3,S021
17317,586,4,4,S022
17318,586,4,5,S023
17319,586,4,6,S024
17320,586,5,1,S025
17321,586,5,2,S026
17322,586,5,3,S027
17323,586,5,4,S028
17324,586,5,5,S029
17325,586,5,6,S030
17326,587,1,1,S001
17327,587,1,2,S002
17328,587,1,3,S003
17329,587,1,4,S004
17330,587,1,5,S005
17331,587,1,6,S006
17332,587,2,1,S007
17333,587,2,2,S008
17334,587,2,3,S009
17335,587,2,4,S010
17336,587,2,5,S011
17337,587,2,6,S012
17338,587,3,1,S013
17339,587,3,2,S014
17340,587,3,3,S015
17341,587,3,4,S016
17342,587,3,5,S017
17343,587,3,6,S018
17344,587,4,1,S019
17345,587,4,2,S020
17346,587,4,3,S021
17347,587,4,4,S022
17348,587,4,5,S023
17349,587,4,6,S024
17350,587,5,1,S025
17351,587,5,2,S026
17352,587,5,3,S027
17353,587,5,4,S028
17354,587,5,5,S029
17355,587,5,6,S030
17356,587,6,1,S031
17357,587,6,2,S032
17358,587,6,3,S033
17359,587,6,4,S034
17360,587,6,5,S035
17361,588,1,1,S001
17362,588,1,2,S002
17363,588,1,3,S003
17364,588,1,4,S004
17365,588,1,5,S005
17366,588,1,6,S006
17367,588,2,1,S007
17368,588,2,2,S008
17369,588,2,3,S009
17370,588,2,4,S010
17371,588,2,5,S011
17372,588,2,6,S012
17373,588,3,1,S013
17374,588,3,2,S014
17375,588,3,3,S015
17376,588,3,4,S016
17377,588,3,5,S017
17378,588,3,6,S018
17379,588,4,1,S019
17380,588,4,2,S020
17381,588,4,3,S021
17382,588,4,4,S022
17383,588,4,5,S023
17384,588,4,6,S024
17385,588,5,1,S025
17386,588,5,2,S026
17387,588,5,3,S027
17388,588,5,4,S028
17389,588,5,5,S029
17390,588,5,6,S030
17391,588,6,1,S031
17392,588,6,2,S032
17393,588,6,3,S033
17394,588,6,4,S034
17395,588,6,5,S035
17396,589,1,1,S001
17397,589,1,2,S002
17398,589,1,3,S003
17399,589,1,4,S004
17400,589,1,5,S005
17401,589,1,6,S006
17402,589,2,1,S007
17403,589,2,2,S008
17404,589,2,3,S009
17405,589,2,4,S010
17406,589,2,5,S011
17407,589,2,6,S012
17408,589,3,1,S013
17409,589,3,2,S014
17410,589,3,3,S015
17411,589,3,4,S016
17412,589,3,5,S017
17413,589,3,6,S018
17414,589,4,1,S019
17415,589,4,2,S020
17416,589,4,3,S021
17417,589,4,4,S022
17418,589,4,5,S023
17419,589,4,6,S024
17420,589,5,1,S025
17421,590,1,1,S001
17422,590,1,2,S002
17423,590,1,3,S003
17424,590,1,4,S004
17425,590,1,5,S005
17426,590,1,6,S006
17427,590,2,1,S007
17428,590,2,2,S008
17429,590,2,3,S009
17430,590,2,4,S010
17431,590,2,5,S011
17432,590,2,6,S012
17433,590,3,1,S013
17434,590,3,2,S014
17435,590,3,3,S015
17436,590,3,4,S016
17437,590,3,5,S017
17438,590,3,6,S018
17439,590,4,1,S019
17440,590,4,2,S020
17441,590,4,3,S021
17442,590,4,4,S022
17443,590,4,5,S023
17444,590,4,6,S024
17445,590,5,1,S025
17446,591,1,1,S001
17447,591,1,2,S002
17448,591,1,3,S003
17449,591,1,4,S004
17450,591,1,5,S005
17451,591,1,6,S006
17452,591,2,1,S007
17453,591,2,2,S008
17454,591,2,3,S009
17455,591,2,4,S010
17456,591,2,5,S011
17457,591,2,6,S012
17458,591,3,1,S013
17459,591,3,2,S014
17460,591,3,3,S015
17461,591,3,4,S016
17462,591,3,5,S017
17463,591,3,6,S018
17464,591,4,1,S019
17465,591,4,2,S020
17466,591,4,3,S021
17467,591,4,4,S022
17468,591,4,5,S023
17469,591,4,6,S024
17470,591,5,1,S025
17471,592,1,1,S001
17472,592,1,2,S002
17473,592,1,3,S003
17474,592,1,4,S004
17475,592,1,5,S005
17476,592,1,6,S006
17477,592,2,1,S007
17478,592,2,2,S008
17479,592,2,3,S009
17480,592,2,4,S010
17481,592,2,5,S011
17482,592,2,6,S012
17483,592,3,1,S013
17484,592,3,2,S014
17485,592,3,3,S015
17486,592,3,4,S016
17487,592,3,5,S017
17488,592,3,6,S018
17489,592,4,1,S019
17490,592,4,2,S020
17491,592,4,3,S021
17492,592,4,4,S022
17493,592,4,5,S023
17494,592,4,6,S024
17495,592,5,1,S025
17496,593,1,1,S001
17497,593,1,2,S002
17498,593,1,3,S003
17499,593,1,4,S004
17500,593,1,5,S005
17501,593,1,6,S006
17502,593,2,1,S007
17503,593,2,2,S008
17504,593,2,3,S009
17505,593,2,4,S010
17506,593,2,5,S011
17507,593,2,6,S012
17508,593,3,1,S013
17509,593,3,2,S014
17510,593,3,3,S015
17511,593,3,4,S016
17512,593,3,5,S017
17513,593,3,6,S018
17514,593,4,1,S019
17515,593,4,2,S020
17516,593,4,3,S021
17517,593,4,4,S022
17518,593,4,5,S023
17519,593,4,6,S024
17520,593,5,1,S025
17521,593,5,2,S026
17522,593,5,3,S027
17523,593,5,4,S028
17524,593,5,5,S029
17525,593,5,6,S030
17526,594,1,1,S001
17527,594,1,2,S002
17528,594,1,3,S003
17529,594,1,4,S004
17530,594,1,5,S005
17531,594,1,6,S006
17532,594,2,1,S007
17533,594,2,2,S008
17534,594,2,3,S009
17535,594,2,4,S010
17536,594,2,5,S011
17537,594,2,6,S012
17538,594,3,1,S013
17539,594,3,2,S014
17540,594,3,3,S015
17541,594,3,4,S016
17542,594,3,5,S017
17543,594,3,6,S018
17544,594,4,1,S019
17545,594,4,2,S020
17546,594,4,3,S021
17547,594,4,4,S022
17548,594,4,5,S023
17549,594,4,6,S024
17550,594,5,1,S025
17551,594,5,2,S026
17552,594,5,3,S027
17553,594,5,4,S028
17554,594,5,5,S029
17555,594,5,6,S030
17556,595,1,1,S001
17557,595,1,2,S002
17558,595,1,3,S003
17559,595,1,4,S004
17560,595,1,5,S005
17561,595,1,6,S006
17562,595,2,1,S007
17563,595,2,2,S008
17564,595,2,3,S009
17565,595,2,4,S010
17566,595,2,5,S011
17567,595,2,6,S012
17568,595,3,1,S013
17569,595,3,2,S014
17570,595,3,3,S015
17571,595,3,4,S016
17572,595,3,5,S017
17573,595,3,6,S018
17574,595,4,1,S019
17575,595,4,2,S020
17576,595,4,3,S021
17577,595,4,4,S022
17578,595,4,5,S023
17579,595,4,6,S024
17580,595,5,1,S025
17581,595,5,2,S026
17582,595,5,3,S027
17583,595,5,4,S028
17584,595,5,5,S029
17585,595,5,6,S030
17586,595,6,1,S031
17587,595,6,2,S032
17588,595,6,3,S033
17589,595,6,4,S034
17590,595,6,5,S035
17591,596,1,1,S001
17592,596,1,2,S002
17593,596,1,3,S003
17594,596,1,4,S004
17595,596,1,5,S005
17596,596,1,6,S006
17597,596,2,1,S007
17598,596,2,2,S008
17599,596,2,3,S009
17600,596,2,4,S010
17601,596,2,5,S011
17602,596,2,6,S012
17603,596,3,1,S013
17604,596,3,2,S014
17605,596,3,3,S015
17606,596,3,4,S016
17607,596,3,5,S017
17608,596,3,6,S018
17609,596,4,1,S019
17610,596,4,2,S020
17611,596,4,3,S021
17612,596,4,4,S022
17613,596,4,5,S023
17614,596,4,6,S024
17615,596,5,1,S025
17616,596,5,2,S026
17617,596,5,3,S027
17618,596,5,4,S028
17619,596,5,5,S029
17620,596,5,6,S030
17621,597,1,1,S001
17622,597,1,2,S002
17623,597,1,3,S003
17624,597,1,4,S004
17625,597,1,5,S005
17626,597,1,6,S006
17627,597,2,1,S007
17628,597,2,2,S008
17629,597,2,3,S009
17630,597,2,4,S010
17631,597,2,5,S011
17632,597,2,6,S012
17633,597,3,1,S013
17634,597,3,2,S014
17635,597,3,3,S015
17636,597,3,4,S016
17637,597,3,5,S017
17638,597,3,6,S018
17639,597,4,1,S019
17640,597,4,2,S020
17641,597,4,3,S021
17642,597,4,4,S022
17643,597,4,5,S023
17644,597,4,6,S024
17645,597,5,1,S025
17646,597,5,2,S026
17647,597,5,3,S027
17648,597,5,4,S028
17649,597,5,5,S029
17650,597,5,6,S030
17651,598,1,1,S001
17652,598,1,2,S002
17653,598,1,3,S003
17654,598,1,4,S004
17655,598,1,5,S005
17656,598,1,6,S006
17657,598,2,1,S007
17658,598,2,2,S008
17659,598,2,3,S009
17660,598,2,4,S010
17661,598,2,5,S011
17662,598,2,6,S012
17663,598,3,1,S013
17664,598,3,2,S014
17665,598,3,3,S015
17666,598,3,4,S016
17667,598,3,5,S017
17668,598,3,6,S018
17669,598,4,1,S019
17670,598,4,2,S020
17671,598,4,3,S021
17672,598,4,4,S022
17673,598,4,5,S023
17674,598,4,6,S024
17675,598,5,1,S025
17676,599,1,1,S001
17677,599,1,2,S002
17678,599,1,3,S003
17679,599,1,4,S004
17680,599,1,5,S005
17681,599,1,6,S006
17682,599,2,1,S007
17683,599,2,2,S008
17684,599,2,3,S009
17685,599,2,4,S010
17686,599,2,5,S011
17687,599,2,6,S012
17688,599,3,1,S013
17689,599,3,2,S014
17690,599,3,3,S015
17691,599,3,4,S016
17692,599,3,5,S017
17693,599,3,6,S018
17694,599,4,1,S019
17695,599,4,2,S020
17696,599,4,3,S021
17697,599,4,4,S022
17698,599,4,5,S023
17699,599,4,6,S024
17700,599,5,1,S025
17701,600,1,1,S001
17702,600,1,2,S002
17703,600,1,3,S003
17704,600,1,4,S004
17705,600,1,5,S005
17706,600,1,6,S006
17707,600,2,1,S007
17708,600,2,2,S008
17709,600,2,3,S009
17710,600,2,4,S010
17711,600,2,5,S011
17712,600,2,6,S012
17713,600,3,1,S013
17714,600,3,2,S014
17715,600,3,3,S015
17716,600,3,4,S016
17717,600,3,5,S017
17718,600,3,6,S018
17719,600,4,1,S019
17720,600,4,2,S020
17721,600,4,3,S021
17722,600,4,4,S022
17723,600,4,5,S023
17724,600,4,6,S024
17725,600,5,1,S025
17726,600,5,2,S026
17727,600,5,3,S027
17728,600,5,4,S028
17729,600,5,5,S029
17730,600,5,6,S030
17731,600,6,1,S031
17732,600,6,2,S032
17733,600,6,3,S033
17734,600,6,4,S034
17735,600,6,5,S035
17736,601,1,1,S001
17737,601,1,2,S002
17738,601,1,3,S003
17739,601,1,4,S004
17740,601,1,5,S005
17741,601,1,6,S006
17742,601,2,1,S007
17743,601,2,2,S008
17744,601,2,3,S009
17745,601,2,4,S010
17746,601,2,5,S011
17747,601,2,6,S012
17748,601,3,1,S013
17749,601,3,2,S014
17750,601,3,3,S015
17751,601,3,4,S016
17752,601,3,5,S017
17753,601,3,6,S018
17754,601,4,1,S019
17755,601,4,2,S020
17756,601,4,3,S021
17757,601,4,4,S022
17758,601,4,5,S023
17759,601,4,6,S024
17760,601,5,1,S025
17761,601,5,2,S026
17762,601,5,3,S027
17763,601,5,4,S028
17764,601,5,5,S029
17765,601,5,6,S030
17766,602,1,1,S001
17767,602,1,2,S002
17768,602,1,3,S003
17769,602,1,4,S004
17770,602,1,5,S005
17771,602,1,6,S006
17772,602,2,1,S007
17773,602,2,2,S008
17774,602,2,3,S009
17775,602,2,4,S010
17776,602,2,5,S011
17777,602,2,6,S012
17778,602,3,1,S013
17779,602,3,2,S014
17780,602,3,3,S015
17781,602,3,4,S016
17782,602,3,5,S017
17783,602,3,6,S018
17784,602,4,1,S019
17785,602,4,2,S020
17786,602,4,3,S021
17787,602,4,4,S022
17788,602,4,5,S023
17789,602,4,6,S024
17790,602,5,1,S025
17791,603,1,1,S001
17792,603,1,2,S002
17793,603,1,3,S003
17794,603,1,4,S004
17795,603,1,5,S005
17796,603,1,6,S006
17797,603,2,1,S007
17798,603,2,2,S008
17799,603,2,3,S009
17800,603,2,4,S010
17801,603,2,5,S011
17802,603,2,6,S012
17803,603,3,1,S013
17804,603,3,2,S014
17805,603,3,3,S015
17806,603,3,4,S016
17807,603,3,5,S017
17808,603,3,6,S018
17809,603,4,1,S019
17810,603,4,2,S020
17811,603,4,3,S021
17812,603,4,4,S022
17813,603,4,5,S023
17814,603,4,6,S024
17815,603,5,1,S025
17816,604,1,1,S001
17817,604,1,2,S002
17818,604,1,3,S003
17819,604,1,4,S004
17820,604,1,5,S005
17821,604,1,6,S006
17822,604,2,1,S007
17823,604,2,2,S008
17824,604,2,3,S009
17825,604,2,4,S010
17826,604,2,5,S011
17827,604,2,6,S012
17828,604,3,1,S013
17829,604,3,2,S014
17830,604,3,3,S015
17831,604,3,4,S016
17832,604,3,5,S017
17833,604,3,6,S018
17834,604,4,1,S019
17835,604,4,2,S020
17836,604,4,3,S021
17837,604,4,4,S022
17838,604,4,5,S023
17839,604,4,6,S024
17840,604,5,1,S025
17841,604,5,2,S026
17842,604,5,3,S027
17843,604,5,4,S028
17844,604,5,5,S029
17845,604,5,6,S030
17846,605,1,1,S001
17847,605,1,2,S002
17848,605,1,3,S003
17849,605,1,4,S004
17850,605,1,5,S005
17851,605,1,6,S006
17852,605,2,1,S007
17853,605,2,2,S008
17854,605,2,3,S009
17855,605,2,4,S010
17856,605,2,5,S011
17857,605,2,6,S012
17858,605,3,1,S013
17859,605,3,2,S014
17860,605,3,3,S015
17861,605,3,4,S016
17862,605,3,5,S017
17863,605,3,6,S018
17864,605,4,1,S019
17865,605,4,2,S020
17866,605,4,3,S021
17867,605,4,4,S022
17868,605,4,5,S023
17869,605,4,6,S024
17870,605,5,1,S025
17871,605,5,2,S026
17872,605,5,3,S027
17873,605,5,4,S028
17874,605,5,5,S029
17875,605,5,6,S030
17876,606,1,1,S001
17877,606,1,2,S002
17878,606,1,3,S003
17879,606,1,4,S004
17880,606,1,5,S005
17881,606,1,6,S006
17882,606,2,1,S007
17883,606,2,2,S008
17884,606,2,3,S009
17885,606,2,4,S010
17886,606,2,5,S011
17887,606,2,6,S012
17888,606,3,1,S013
17889,606,3,2,S014
17890,606,3,3,S015
17891,606,3,4,S016
17892,606,3,5,S017
17893,606,3,6,S018
17894,606,4,1,S019
17895,606,4,2,S020
17896,606,4,3,S021
17897,606,4,4,S022
17898,606,4,5,S023
17899,606,4,6,S024
17900,606,5,1,S025
17901,606,5,2,S026
17902,606,5,3,S027
17903,606,5,4,S028
17904,606,5,5,S029
17905,606,5,6,S030
17906,606,6,1,S031
17907,606,6,2,S032
17908,606,6,3,S033
17909,606,6,4,S034
17910,606,6,5,S035
17911,607,1,1,S001
17912,607,1,2,S002
17913,607,1,3,S003
17914,607,1,4,S004
17915,607,1,5,S005
17916,607,1,6,S006
17917,607,2,1,S007
17918,607,2,2,S008
17919,607,2,3,S009
17920,607,2,4,S010
17921,607,2,5,S011
17922,607,2,6,S012
17923,607,3,1,S013
17924,607,3,2,S014
17925,607,3,3,S015
17926,607,3,4,S016
17927,607,3,5,S017
17928,607,3,6,S018
17929,607,4,1,S019
17930,607,4,2,S020
17931,607,4,3,S021
17932,607,4,4,S022
17933,607,4,5,S023
17934,607,4,6,S024
17935,607,5,1,S025
17936,607,5,2,S026
17937,607,5,3,S027
17938,607,5,4,S028
17939,607,5,5,S029
17940,607,5,6,S030
17941,607,6,1,S031
17942,607,6,2,S032
17943,607,6,3,S033
17944,607,6,4,S034
17945,607,6,5,S035
17946,608,1,1,S001
17947,608,1,2,S002
17948,608,1,3,S003
17949,608,1,4,S004
17950,608,1,5,S005
17951,608,1,6,S006
17952,608,2,1,S007
17953,608,2,2,S008
17954,608,2,3,S009
17955,608,2,4,S010
17956,608,2,5,S011
17957,608,2,6,S012
17958,608,3,1,S013
17959,608,3,2,S014
17960,608,3,3,S015
17961,608,3,4,S016
17962,608,3,5,S017
17963,608,3,6,S018
17964,608,4,1,S019
17965,608,4,2,S020
17966,608,4,3,S021
17967,608,4,4,S022
17968,608,4,5,S023
17969,608,4,6,S024
17970,608,5,1,S025
17971,609,1,1,S001
17972,609,1,2,S002
17973,609,1,3,S003
17974,609,1,4,S004
17975,609,1,5,S005
17976,609,1,6,S006
17977,609,2,1,S007
17978,609,2,2,S008
17979,609,2,3,S009
17980,609,2,4,S010
17981,609,2,5,S011
17982,609,2,6,S012
17983,609,3,1,S013
17984,609,3,2,S014
17985,609,3,3,S015
17986,609,3,4,S016
17987,609,3,5,S017
17988,609,3,6,S018
17989,609,4,1,S019
17990,609,4,2,S020
17991,609,4,3,S021
17992,609,4,4,S022
17993,609,4,5,S023
17994,609,4,6,S024
17995,609,5,1,S025
17996,609,5,2,S026
17997,609,5,3,S027
17998,609,5,4,S028
17999,609,5,5,S029
18000,609,5,6,S030
18001,610,1,1,S001
18002,610,1,2,S002
18003,610,1,3,S003
18004,610,1,4,S004
18005,610,1,5,S005
18006,610,1,6,S006
18007,610,2,1,S007
18008,610,2,2,S008
18009,610,2,3,S009
18010,610,2,4,S010
18011,610,2,5,S011
18012,610,2,6,S012
18013,610,3,1,S013
18014,610,3,2,S014
18015,610,3,3,S015
18016,610,3,4,S016
18017,610,3,5,S017
18018,610,3,6,S018
18019,610,4,1,S019
18020,610,4,2,S020
18021,610,4,3,S021
18022,610,4,4,S022
18023,610,4,5,S023
18024,610,4,6,S024
18025,610,5,1,S025
18026,610,5,2,S026
18027,610,5,3,S027
18028,610,5,4,S028
18029,610,5,5,S029
18030,610,5,6,S030
18031,611,1,1,S001
18032,611,1,2,S002
18033,611,1,3,S003
18034,611,1,4,S004
18035,611,1,5,S005
18036,611,1,6,S006
18037,611,2,1,S007
18038,611,2,2,S008
18039,611,2,3,S009
18040,611,2,4,S010
18041,611,2,5,S011
18042,611,2,6,S012
18043,611,3,1,S013
18044,611,3,2,S014
18045,611,3,3,S015
18046,611,3,4,S016
18047,611,3,5,S017
18048,611,3,6,S018
18049,611,4,1,S019
18050,611,4,2,S020
18051,611,4,3,S021
18052,611,4,4,S022
18053,611,4,5,S023
18054,611,4,6,S024
18055,611,5,1,S025
18056,612,1,1,S001
18057,612,1,2,S002
18058,612,1,3,S003
18059,612,1,4,S004
18060,612,1,5,S005
18061,612,1,6,S006
18062,612,2,1,S007
18063,612,2,2,S008
18064,612,2,3,S009
18065,612,2,4,S010
18066,612,2,5,S011
18067,612,2,6,S012
18068,612,3,1,S013
18069,612,3,2,S014
18070,612,3,3,S015
18071,612,3,4,S016
18072,612,3,5,S017
18073,612,3,6,S018
18074,612,4,1,S019
18075,612,4,2,S020
18076,612,4,3,S021
18077,612,4,4,S022
18078,612,4,5,S023
18079,612,4,6,S024
18080,612,5,1,S025
18081,612,5,2,S026
18082,612,5,3,S027
18083,612,5,4,S028
18084,612,5,5,S029
18085,612,5,6,S030
18086,613,1,1,S001
18087,613,1,2,S002
18088,613,1,3,S003
18089,613,1,4,S004
18090,613,1,5,S005
18091,613,1,6,S006
18092,613,2,1,S007
18093,613,2,2,S008
18094,613,2,3,S009
18095,613,2,4,S010
18096,613,2,5,S011
18097,613,2,6,S012
18098,613,3,1,S013
18099,613,3,2,S014
18100,613,3,3,S015
18101,613,3,4,S016
18102,613,3,5,S017
18103,613,3,6,S018
18104,613,4,1,S019
18105,613,4,2,S020
18106,613,4,3,S021
18107,613,4,4,S022
18108,613,4,5,S023
18109,613,4,6,S024
18110,613,5,1,S025
18111,614,1,1,S001
18112,614,1,2,S002
18113,614,1,3,S003
18114,614,1,4,S004
18115,614,1,5,S005
18116,614,1,6,S006
18117,614,2,1,S007
18118,614,2,2,S008
18119,614,2,3,S009
18120,614,2,4,S010
18121,614,2,5,S011
18122,614,2,6,S012
18123,614,3,1,S013
18124,614,3,2,S014
18125,614,3,3,S015
18126,614,3,4,S016
18127,614,3,5,S017
18128,614,3,6,S018
18129,614,4,1,S019
18130,614,4,2,S020
18131,614,4,3,S021
18132,614,4,4,S022
18133,614,4,5,S023
18134,614,4,6,S024
18135,614,5,1,S025
18136,615,1,1,S001
18137,615,1,2,S002
18138,615,1,3,S003
18139,615,1,4,S004
18140,615,1,5,S005
18141,615,1,6,S006
18142,615,2,1,S007
18143,615,2,2,S008
18144,615,2,3,S009
18145,615,2,4,S010
18146,615,2,5,S011
18147,615,2,6,S012
18148,615,3,1,S013
18149,615,3,2,S014
18150,615,3,3,S015
18151,615,3,4,S016
18152,615,3,5,S017
18153,615,3,6,S018
18154,615,4,1,S019
18155,615,4,2,S020
18156,615,4,3,S021
18157,615,4,4,S022
18158,615,4,5,S023
18159,615,4,6,S024
18160,615,5,1,S025
18161,616,1,1,S001
18162,616,1,2,S002
18163,616,1,3,S003
18164,616,1,4,S004
18165,616,1,5,S005
18166,616,1,6,S006
18167,616,2,1,S007
18168,616,2,2,S008
18169,616,2,3,S009
18170,616,2,4,S010
18171,616,2,5,S011
18172,616,2,6,S012
18173,616,3,1,S013
18174,616,3,2,S014
18175,616,3,3,S015
18176,616,3,4,S016
18177,616,3,5,S017
18178,616,3,6,S018
18179,616,4,1,S019
18180,616,4,2,S020
18181,616,4,3,S021
18182,616,4,4,S022
18183,616,4,5,S023
18184,616,4,6,S024
18185,616,5,1,S025
18186,617,1,1,S001
18187,617,1,2,S002
18188,617,1,3,S003
18189,617,1,4,S004
18190,617,1,5,S005
18191,617,1,6,S006
18192,617,2,1,S007
18193,617,2,2,S008
18194,617,2,3,S009
18195,617,2,4,S010
18196,617,2,5,S011
18197,617,2,6,S012
18198,617,3,1,S013
18199,617,3,2,S014
18200,617,3,3,S015
18201,617,3,4,S016
18202,617,3,5,S017
18203,617,3,6,S018
18204,617,4,1,S019
18205,617,4,2,S020
18206,617,4,3,S021
18207,617,4,4,S022
18208,617,4,5,S023
18209,617,4,6,S024
18210,617,5,1,S025
18211,617,5,2,S026
18212,617,5,3,S027
18213,617,5,4,S028
18214,617,5,5,S029
18215,617,5,6,S030
18216,617,6,1,S031
18217,617,6,2,S032
18218,617,6,3,S033
18219,617,6,4,S034
18220,617,6,5,S035
18221,618,1,1,S001
18222,618,1,2,S002
18223,618,1,3,S003
18224,618,1,4,S004
18225,618,1,5,S005
18226,618,1,6,S006
18227,618,2,1,S007
18228,618,2,2,S008
18229,618,2,3,S009
18230,618,2,4,S010
18231,618,2,5,S011
18232,618,2,6,S012
18233,618,3,1,S013
18234,618,3,2,S014
18235,618,3,3,S015
18236,618,3,4,S016
18237,618,3,5,S017
18238,618,3,6,S018
18239,618,4,1,S019
18240,618,4,2,S020
18241,618,4,3,S021
18242,618,4,4,S022
